step,error
29188,0.000619806
29189,0.000619623
29190,0.000619453
29191,0.000619281
29192,0.000619134
29193,0.000618989
29194,0.000618808
29195,0.000618638
29196,0.000618459
29197,0.000618319
29198,0.000618143
29199,0.000617989
29200,0.000617835
29201,0.000617651
29202,0.000617468
29203,0.00061731
29204,0.000617124
29205,0.000616946
29206,0.000616782
29207,0.000616634
29208,0.000616484
29209,0.000616323
29210,0.000616134
29211,0.000615946
29212,0.000615761
29213,0.000615584
29214,0.000615398
29215,0.000615248
29216,0.000615077
29217,0.000614924
29218,0.00061476
29219,0.0006146
29220,0.000614458
29221,0.000614269
29222,0.00061408
29223,0.000613927
29224,0.000613783
29225,0.000613604
29226,0.00061342
29227,0.000613237
29228,0.000613057
29229,0.000612889
29230,0.000612742
29231,0.000612598
29232,0.000612438
29233,0.000612249
29234,0.000612086
29235,0.000611933
29236,0.000611756
29237,0.000611567
29238,0.000611405
29239,0.000611221
29240,0.000611065
29241,0.000610903
29242,0.00061072
29243,0.000610568
29244,0.000610424
29245,0.00061025
29246,0.000610088
29247,0.000609911
29248,0.000609722
29249,0.000609539
29250,0.000609395
29251,0.000609254
29252,0.000609071
29253,0.000608933
29254,0.000608778
29255,0.000608591
29256,0.00060841
29257,0.000608271
29258,0.000608088
29259,0.000607918
29260,0.000607744
29261,0.000607557
29262,0.000607382
29263,0.000607243
29264,0.000607056
29265,0.00060691
29266,0.000606755
29267,0.000606581
29268,0.000606436
29269,0.000606261
29270,0.000606092
29271,0.000605928
29272,0.000605785
29273,0.000605627
29274,0.000605452
29275,0.000605304
29276,0.000605157
29277,0.000605014
29278,0.00060483
29279,0.000604684
29280,0.0006045
29281,0.000604366
29282,0.000604224
29283,0.000604044
29284,0.000603901
29285,0.000603738
29286,0.00060356
29287,0.000603376
29288,0.000603204
29289,0.000603035
29290,0.00060287
29291,0.000602716
29292,0.000602549
29293,0.000602402
29294,0.000602246
29295,0.000602081
29296,0.000601934
29297,0.000601764
29298,0.000601617
29299,0.000601457
29300,0.000601307
29301,0.000601132
29302,0.00060095
29303,0.000600793
29304,0.000600648
29305,0.000600482
29306,0.000600316
29307,0.00060017
29308,0.0006
29309,0.000599839
29310,0.00059968
29311,0.000599513
29312,0.000599352
29313,0.000599184
29314,0.000599029
29315,0.000598864
29316,0.000598726
29317,0.000598586
29318,0.000598426
29319,0.000598255
29320,0.000598082
29321,0.0005979
29322,0.000597717
29323,0.000597569
29324,0.000597432
29325,0.000597283
29326,0.00059711
29327,0.000596956
29328,0.000596778
29329,0.000596597
29330,0.000596422
29331,0.000596283
29332,0.000596116
29333,0.000595948
29334,0.00059579
29335,0.000595618
29336,0.000595476
29337,0.000595294
29338,0.00059511
29339,0.000594936
29340,0.000594783
29341,0.000594628
29342,0.000594478
29343,0.000594305
29344,0.000594123
29345,0.000593955
29346,0.000593811
29347,0.000593629
29348,0.000593457
29349,0.000593289
29350,0.000593126
29351,0.000592972
29352,0.000592814
29353,0.000592657
29354,0.000592494
29355,0.000592333
29356,0.000592167
29357,0.000592021
29358,0.000591846
29359,0.000591692
29360,0.000591506
29361,0.000591345
29362,0.000591189
29363,0.000591023
29364,0.000590837
29365,0.000590663
29366,0.000590517
29367,0.000590378
29368,0.000590209
29369,0.000590068
29370,0.000589894
29371,0.000589713
29372,0.000589555
29373,0.00058937
29374,0.000589205
29375,0.000589055
29376,0.00058889
29377,0.000588717
29378,0.000588576
29379,0.000588429
29380,0.00058828
29381,0.000588112
29382,0.00058795
29383,0.000587779
29384,0.000587597
29385,0.000587413
29386,0.000587274
29387,0.000587114
29388,0.000586974
29389,0.000586797
29390,0.000586621
29391,0.000586483
29392,0.000586335
29393,0.000586195
29394,0.000586029
29395,0.000585884
29396,0.000585707
29397,0.000585533
29398,0.000585382
29399,0.000585226
29400,0.000585049
29401,0.000584866
29402,0.000584719
29403,0.000584573
29404,0.000584391
29405,0.000584216
29406,0.00058406
29407,0.0005839
29408,0.00058374
29409,0.000583577
29410,0.000583409
29411,0.000583237
29412,0.0005831
29413,0.00058296
29414,0.000582808
29415,0.000582625
29416,0.00058244
29417,0.000582285
29418,0.000582129
29419,0.00058199
29420,0.000581849
29421,0.000581706
29422,0.000581566
29423,0.000581412
29424,0.000581268
29425,0.000581096
29426,0.000580933
29427,0.000580749
29428,0.000580592
29429,0.000580418
29430,0.000580265
29431,0.00058012
29432,0.000579949
29433,0.000579786
29434,0.000579632
29435,0.000579465
29436,0.000579321
29437,0.000579148
29438,0.000578963
29439,0.000578793
29440,0.000578652
29441,0.000578484
29442,0.00057833
29443,0.000578184
29444,0.000578013
29445,0.000577845
29446,0.000577706
29447,0.000577536
29448,0.000577353
29449,0.000577189
29450,0.000577015
29451,0.000576877
29452,0.000576708
29453,0.000576529
29454,0.000576372
29455,0.000576197
29456,0.000576033
29457,0.000575854
29458,0.000575679
29459,0.000575498
29460,0.000575332
29461,0.000575197
29462,0.000575059
29463,0.00057491
29464,0.000574746
29465,0.000574588
29466,0.000574411
29467,0.000574237
29468,0.000574094
29469,0.000573918
29470,0.000573758
29471,0.00057361
29472,0.000573454
29473,0.00057328
29474,0.000573117
29475,0.000572984
29476,0.000572829
29477,0.00057266
29478,0.00057249
29479,0.00057234
29480,0.000572195
29481,0.000572039
29482,0.000571883
29483,0.000571707
29484,0.00057156
29485,0.000571387
29486,0.000571221
29487,0.000571047
29488,0.000570879
29489,0.000570728
29490,0.000570558
29491,0.000570412
29492,0.000570258
29493,0.000570084
29494,0.000569926
29495,0.000569747
29496,0.000569603
29497,0.000569458
29498,0.000569291
29499,0.000569141
29500,0.000569005
29501,0.000568866
29502,0.000568703
29503,0.000568546
29504,0.000568368
29505,0.00056823
29506,0.000568072
29507,0.000567929
29508,0.000567757
29509,0.000567618
29510,0.000567454
29511,0.000567275
29512,0.000567114
29513,0.000566934
29514,0.000566765
29515,0.000566593
29516,0.000566423
29517,0.000566276
29518,0.000566114
29519,0.000565965
29520,0.000565801
29521,0.000565657
29522,0.000565498
29523,0.000565318
29524,0.000565139
29525,0.000564961
29526,0.000564786
29527,0.000564649
29528,0.000564508
29529,0.000564349
29530,0.000564198
29531,0.000564056
29532,0.000563893
29533,0.000563715
29534,0.000563552
29535,0.000563397
29536,0.000563215
29537,0.000563033
29538,0.000562867
29539,0.000562697
29540,0.000562559
29541,0.000562418
29542,0.000562254
29543,0.000562091
29544,0.000561955
29545,0.000561807
29546,0.000561658
29547,0.000561487
29548,0.000561328
29549,0.000561155
29550,0.000560973
29551,0.000560836
29552,0.000560657
29553,0.000560498
29554,0.000560318
29555,0.000560142
29556,0.000559989
29557,0.000559817
29558,0.000559639
29559,0.000559482
29560,0.000559338
29561,0.000559191
29562,0.000559027
29563,0.000558857
29564,0.000558717
29565,0.000558575
29566,0.000558444
29567,0.000558305
29568,0.000558165
29569,0.000557995
29570,0.000557821
29571,0.000557678
29572,0.000557502
29573,0.000557355
29574,0.000557185
29575,0.000557007
29576,0.000556841
29577,0.000556707
29578,0.000556542
29579,0.000556401
29580,0.00055623
29581,0.000556066
29582,0.000555922
29583,0.000555754
29584,0.000555618
29585,0.000555477
29586,0.000555315
29587,0.000555161
29588,0.000554983
29589,0.000554828
29590,0.000554653
29591,0.000554517
29592,0.000554349
29593,0.000554191
29594,0.000554018
29595,0.000553844
29596,0.000553679
29597,0.000553502
29598,0.000553326
29599,0.000553155
29600,0.000552991
29601,0.000552825
29602,0.000552647
29603,0.000552491
29604,0.000552354
29605,0.000552187
29606,0.000552038
29607,0.000551869
29608,0.000551701
29609,0.000551524
29610,0.000551348
29611,0.000551192
29612,0.000551031
29613,0.000550896
29614,0.000550755
29615,0.000550592
29616,0.000550449
29617,0.000550281
29618,0.0005501
29619,0.000549963
29620,0.000549824
29621,0.000549648
29622,0.000549508
29623,0.000549335
29624,0.000549184
29625,0.000549006
29626,0.000548842
29627,0.000548663
29628,0.000548489
29629,0.00054833
29630,0.000548161
29631,0.000548007
29632,0.000547865
29633,0.000547702
29634,0.000547527
29635,0.00054738
29636,0.000547232
29637,0.00054709
29638,0.00054691
29639,0.000546731
29640,0.000546596
29641,0.000546421
29642,0.000546267
29643,0.000546101
29644,0.000545925
29645,0.000545763
29646,0.000545618
29647,0.00054548
29648,0.000545332
29649,0.000545187
29650,0.000545044
29651,0.00054489
29652,0.000544752
29653,0.000544603
29654,0.000544459
29655,0.000544304
29656,0.000544155
29657,0.000543982
29658,0.000543828
29659,0.000543688
29660,0.000543538
29661,0.000543405
29662,0.000543243
29663,0.000543084
29664,0.000542914
29665,0.000542762
29666,0.00054259
29667,0.000542456
29668,0.000542292
29669,0.000542121
29670,0.000541988
29671,0.00054182
29672,0.000541654
29673,0.000541499
29674,0.000541346
29675,0.000541185
29676,0.000541053
29677,0.000540889
29678,0.000540722
29679,0.000540574
29680,0.0005404
29681,0.000540224
29682,0.000540057
29683,0.000539926
29684,0.000539783
29685,0.000539606
29686,0.000539452
29687,0.000539291
29688,0.00053912
29689,0.000538947
29690,0.000538778
29691,0.00053864
29692,0.000538462
29693,0.000538314
29694,0.000538153
29695,0.000537985
29696,0.000537816
29697,0.00053766
29698,0.000537489
29699,0.000537337
29700,0.000537191
29701,0.000537019
29702,0.000536881
29703,0.000536705
29704,0.000536559
29705,0.0005364
29706,0.000536242
29707,0.000536095
29708,0.000535954
29709,0.000535811
29710,0.00053565
29711,0.000535514
29712,0.000535382
29713,0.000535233
29714,0.000535098
29715,0.000534945
29716,0.000534799
29717,0.00053464
29718,0.000534512
29719,0.000534377
29720,0.000534226
29721,0.000534057
29722,0.000533915
29723,0.000533764
29724,0.000533628
29725,0.000533456
29726,0.000533319
29727,0.000533146
29728,0.000533001
29729,0.000532825
29730,0.00053268
29731,0.000532517
29732,0.000532347
29733,0.000532195
29734,0.000532036
29735,0.000531902
29736,0.000531726
29737,0.000531589
29738,0.000531437
29739,0.0005313
29740,0.00053115
29741,0.000531019
29742,0.000530876
29743,0.000530719
29744,0.00053057
29745,0.000530422
29746,0.000530247
29747,0.000530085
29748,0.000529911
29749,0.000529736
29750,0.00052957
29751,0.000529425
29752,0.000529258
29753,0.000529087
29754,0.000528921
29755,0.00052875
29756,0.000528579
29757,0.000528406
29758,0.000528241
29759,0.000528101
29760,0.00052793
29761,0.0005278
29762,0.000527628
29763,0.000527465
29764,0.000527313
29765,0.000527158
29766,0.000526991
29767,0.000526844
29768,0.000526683
29769,0.000526546
29770,0.000526389
29771,0.000526259
29772,0.000526119
29773,0.000525951
29774,0.000525794
29775,0.000525635
29776,0.000525498
29777,0.000525344
29778,0.000525202
29779,0.00052507
29780,0.000524916
29781,0.000524741
29782,0.000524592
29783,0.000524452
29784,0.000524277
29785,0.000524142
29786,0.00052401
29787,0.000523841
29788,0.000523718
29789,0.000523551
29790,0.00052342
29791,0.00052325
29792,0.000523082
29793,0.000522908
29794,0.000522751
29795,0.000522609
29796,0.000522457
29797,0.00052231
29798,0.000522149
29799,0.000522016
29800,0.000521861
29801,0.000521722
29802,0.000521588
29803,0.000521423
29804,0.000521294
29805,0.000521133
29806,0.000520987
29807,0.000520849
29808,0.000520713
29809,0.000520555
29810,0.000520414
29811,0.000520254
29812,0.000520097
29813,0.000519937
29814,0.000519768
29815,0.000519613
29816,0.000519447
29817,0.000519275
29818,0.000519131
29819,0.000518966
29820,0.000518802
29821,0.000518654
29822,0.000518494
29823,0.000518337
29824,0.000518189
29825,0.000518051
29826,0.000517883
29827,0.000517714
29828,0.000517558
29829,0.000517405
29830,0.000517233
29831,0.000517101
29832,0.000516939
29833,0.000516811
29834,0.000516643
29835,0.00051648
29836,0.000516317
29837,0.00051618
29838,0.000516009
29839,0.000515841
29840,0.000515679
29841,0.000515542
29842,0.000515389
29843,0.000515245
29844,0.000515078
29845,0.000514933
29846,0.000514766
29847,0.000514608
29848,0.000514465
29849,0.000514328
29850,0.000514181
29851,0.000514053
29852,0.000513896
29853,0.000513768
29854,0.00051361
29855,0.000513483
29856,0.000513344
29857,0.000513193
29858,0.000513025
29859,0.00051286
29860,0.000512688
29861,0.000512522
29862,0.000512354
29863,0.000512194
29864,0.000512025
29865,0.000511863
29866,0.000511715
29867,0.000511558
29868,0.000511389
29869,0.000511245
29870,0.000511094
29871,0.000510935
29872,0.000510782
29873,0.000510655
29874,0.000510483
29875,0.000510339
29876,0.000510192
29877,0.000510027
29878,0.000509857
29879,0.000509696
29880,0.000509569
29881,0.000509426
29882,0.000509263
29883,0.000509106
29884,0.00050896
29885,0.000508814
29886,0.000508656
29887,0.0005085
29888,0.000508333
29889,0.000508182
29890,0.000508035
29891,0.000507869
29892,0.000507727
29893,0.000507586
29894,0.000507434
29895,0.000507298
29896,0.000507173
29897,0.000507003
29898,0.00050684
29899,0.000506671
29900,0.000506531
29901,0.00050639
29902,0.000506235
29903,0.000506071
29904,0.000505928
29905,0.000505775
29906,0.000505642
29907,0.000505481
29908,0.000505336
29909,0.000505206
29910,0.000505061
29911,0.000504915
29912,0.000504768
29913,0.000504632
29914,0.000504506
29915,0.000504343
29916,0.000504187
29917,0.000504029
29918,0.000503883
29919,0.000503733
29920,0.000503599
29921,0.000503435
29922,0.000503292
29923,0.000503143
29924,0.000503011
29925,0.000502845
29926,0.000502688
29927,0.000502555
29928,0.000502393
29929,0.000502244
29930,0.000502116
29931,0.000501988
29932,0.000501826
29933,0.000501668
29934,0.000501503
29935,0.000501372
29936,0.000501236
29937,0.000501113
29938,0.000500948
29939,0.000500794
29940,0.000500668
29941,0.00050053
29942,0.000500405
29943,0.000500253
29944,0.000500102
29945,0.000499976
29946,0.000499834
29947,0.000499703
29948,0.000499545
29949,0.000499383
29950,0.000499227
29951,0.000499063
29952,0.000498907
29953,0.000498738
29954,0.000498597
29955,0.000498437
29956,0.000498273
29957,0.000498149
29958,0.000497987
29959,0.00049783
29960,0.000497684
29961,0.00049756
29962,0.0004974
29963,0.000497262
29964,0.000497106
29965,0.000496951
29966,0.000496813
29967,0.000496648
29968,0.000496491
29969,0.000496354
29970,0.000496207
29971,0.000496044
29972,0.000495893
29973,0.000495744
29974,0.0004956
29975,0.000495472
29976,0.000495321
29977,0.00049516
29978,0.000495025
29979,0.000494888
29980,0.000494736
29981,0.000494574
29982,0.000494444
29983,0.000494311
29984,0.000494148
29985,0.000494002
29986,0.000493834
29987,0.000493678
29988,0.000493535
29989,0.00049337
29990,0.000493227
29991,0.000493061
29992,0.000492896
29993,0.000492766
29994,0.000492632
29995,0.00049248
29996,0.00049232
29997,0.000492168
29998,0.000492021
29999,0.000491874
30000,0.000491712
30001,0.000491587
30002,0.000491448
30003,0.000491304
30004,0.000491153
30005,0.000490995
30006,0.000490848
30007,0.000490719
30008,0.00049057
30009,0.000490413
30010,0.000490272
30011,0.000490146
30012,0.000489994
30013,0.000489849
30014,0.000489709
30015,0.000489563
30016,0.000489398
30017,0.000489258
30018,0.000489127
30019,0.000488983
30020,0.000488848
30021,0.000488699
30022,0.000488563
30023,0.000488434
30024,0.000488277
30025,0.00048813
30026,0.000487972
30027,0.000487824
30028,0.000487693
30029,0.000487556
30030,0.000487432
30031,0.00048731
30032,0.00048717
30033,0.00048703
30034,0.000486887
30035,0.000486723
30036,0.000486598
30037,0.000486435
30038,0.00048631
30039,0.000486157
30040,0.000486004
30041,0.00048586
30042,0.000485702
30043,0.000485567
30044,0.000485402
30045,0.000485274
30046,0.000485118
30047,0.000484955
30048,0.000484811
30049,0.000484648
30050,0.00048451
30051,0.000484354
30052,0.000484209
30053,0.000484054
30054,0.000483892
30055,0.00048376
30056,0.000483625
30057,0.00048347
30058,0.000483316
30059,0.000483173
30060,0.000483054
30061,0.000482897
30062,0.000482753
30063,0.000482614
30064,0.000482486
30065,0.000482324
30066,0.00048219
30067,0.000482056
30068,0.000481897
30069,0.000481757
30070,0.000481596
30071,0.00048145
30072,0.000481292
30073,0.000481139
30074,0.000480983
30075,0.000480825
30076,0.000480668
30077,0.000480524
30078,0.000480369
30079,0.000480235
30080,0.000480094
30081,0.000479969
30082,0.000479805
30083,0.000479644
30084,0.000479486
30085,0.000479326
30086,0.0004792
30087,0.000479074
30088,0.000478925
30089,0.000478767
30090,0.000478619
30091,0.000478468
30092,0.000478319
30093,0.000478198
30094,0.000478077
30095,0.000477923
30096,0.00047776
30097,0.000477624
30098,0.000477503
30099,0.000477347
30100,0.000477194
30101,0.000477033
30102,0.000476905
30103,0.000476759
30104,0.000476612
30105,0.000476488
30106,0.00047635
30107,0.00047621
30108,0.000476062
30109,0.000475937
30110,0.000475786
30111,0.000475669
30112,0.000475538
30113,0.000475386
30114,0.000475225
30115,0.000475103
30116,0.000474955
30117,0.000474832
30118,0.000474704
30119,0.000474573
30120,0.000474413
30121,0.000474258
30122,0.0004741
30123,0.000473955
30124,0.000473798
30125,0.000473639
30126,0.000473504
30127,0.000473349
30128,0.000473218
30129,0.000473081
30130,0.000472934
30131,0.000472774
30132,0.00047264
30133,0.000472482
30134,0.000472341
30135,0.000472181
30136,0.00047202
30137,0.000471863
30138,0.000471726
30139,0.00047158
30140,0.000471419
30141,0.000471297
30142,0.00047115
30143,0.000471021
30144,0.000470869
30145,0.000470724
30146,0.000470591
30147,0.000470461
30148,0.000470316
30149,0.000470174
30150,0.000470029
30151,0.000469885
30152,0.000469753
30153,0.000469614
30154,0.000469491
30155,0.000469368
30156,0.000469233
30157,0.000469093
30158,0.000468936
30159,0.000468793
30160,0.000468639
30161,0.000468498
30162,0.000468353
30163,0.00046823
30164,0.000468093
30165,0.000467973
30166,0.000467854
30167,0.000467718
30168,0.000467559
30169,0.000467424
30170,0.000467264
30171,0.000467105
30172,0.000466965
30173,0.000466822
30174,0.000466697
30175,0.00046657
30176,0.000466445
30177,0.000466307
30178,0.000466163
30179,0.000466011
30180,0.000465853
30181,0.000465732
30182,0.000465598
30183,0.000465477
30184,0.000465334
30185,0.000465195
30186,0.000465063
30187,0.000464906
30188,0.000464749
30189,0.000464623
30190,0.00046448
30191,0.000464331
30192,0.000464183
30193,0.000464061
30194,0.000463907
30195,0.000463786
30196,0.00046366
30197,0.000463506
30198,0.000463367
30199,0.000463248
30200,0.000463118
30201,0.000462979
30202,0.000462859
30203,0.000462709
30204,0.000462589
30205,0.000462461
30206,0.000462303
30207,0.000462176
30208,0.000462029
30209,0.000461888
30210,0.000461774
30211,0.000461628
30212,0.000461481
30213,0.000461348
30214,0.000461196
30215,0.000461069
30216,0.000460918
30217,0.000460794
30218,0.000460669
30219,0.000460522
30220,0.00046039
30221,0.000460239
30222,0.000460103
30223,0.000459986
30224,0.000459832
30225,0.000459705
30226,0.000459583
30227,0.000459465
30228,0.000459343
30229,0.0004592
30230,0.000459073
30231,0.000458938
30232,0.000458819
30233,0.000458692
30234,0.000458568
30235,0.000458446
30236,0.000458306
30237,0.000458183
30238,0.000458051
30239,0.000457924
30240,0.000457779
30241,0.000457648
30242,0.000457496
30243,0.000457366
30244,0.000457219
30245,0.000457072
30246,0.000456927
30247,0.000456788
30248,0.000456636
30249,0.000456483
30250,0.000456357
30251,0.000456232
30252,0.000456088
30253,0.000455944
30254,0.000455817
30255,0.000455681
30256,0.000455528
30257,0.000455395
30258,0.000455252
30259,0.000455136
30260,0.000454981
30261,0.000454829
30262,0.000454694
30263,0.000454577
30264,0.000454454
30265,0.000454312
30266,0.000454189
30267,0.000454042
30268,0.000453894
30269,0.000453757
30270,0.000453602
30271,0.000453466
30272,0.000453315
30273,0.000453165
30274,0.000453014
30275,0.000452874
30276,0.000452734
30277,0.000452598
30278,0.000452478
30279,0.000452346
30280,0.000452215
30281,0.000452084
30282,0.000451943
30283,0.000451787
30284,0.000451632
30285,0.00045148
30286,0.000451342
30287,0.00045119
30288,0.000451068
30289,0.000450946
30290,0.000450794
30291,0.000450668
30292,0.000450553
30293,0.000450424
30294,0.000450296
30295,0.000450172
30296,0.000450019
30297,0.000449884
30298,0.000449731
30299,0.000449586
30300,0.000449431
30301,0.000449279
30302,0.000449157
30303,0.000449006
30304,0.000448861
30305,0.000448747
30306,0.000448613
30307,0.000448485
30308,0.000448349
30309,0.00044821
30310,0.000448065
30311,0.000447916
30312,0.000447764
30313,0.000447635
30314,0.000447487
30315,0.000447335
30316,0.000447209
30317,0.000447079
30318,0.00044693
30319,0.000446794
30320,0.000446656
30321,0.000446512
30322,0.000446366
30323,0.000446227
30324,0.00044611
30325,0.000445995
30326,0.000445848
30327,0.000445733
30328,0.000445597
30329,0.000445452
30330,0.000445306
30331,0.00044517
30332,0.000445029
30333,0.000444877
30334,0.000444746
30335,0.000444614
30336,0.000444462
30337,0.000444313
30338,0.000444169
30339,0.000444041
30340,0.000443908
30341,0.000443774
30342,0.000443648
30343,0.000443516
30344,0.000443368
30345,0.000443249
30346,0.000443121
30347,0.000443005
30348,0.000442869
30349,0.000442748
30350,0.000442608
30351,0.000442494
30352,0.000442343
30353,0.000442212
30354,0.00044207
30355,0.000441956
30356,0.000441826
30357,0.000441691
30358,0.000441578
30359,0.000441466
30360,0.000441347
30361,0.000441199
30362,0.000441065
30363,0.000440915
30364,0.000440768
30365,0.000440619
30366,0.000440491
30367,0.000440345
30368,0.000440199
30369,0.000440083
30370,0.000439959
30371,0.000439833
30372,0.000439697
30373,0.000439559
30374,0.000439417
30375,0.000439286
30376,0.000439142
30377,0.000439025
30378,0.000438889
30379,0.000438764
30380,0.000438637
30381,0.00043852
30382,0.000438392
30383,0.000438267
30384,0.000438128
30385,0.000438014
30386,0.000437887
30387,0.00043777
30388,0.000437633
30389,0.000437505
30390,0.000437387
30391,0.000437241
30392,0.000437115
30393,0.000436976
30394,0.000436832
30395,0.000436712
30396,0.000436575
30397,0.000436456
30398,0.000436345
30399,0.000436216
30400,0.000436092
30401,0.000435967
30402,0.000435826
30403,0.000435679
30404,0.000435531
30405,0.000435399
30406,0.000435275
30407,0.000435134
30408,0.000434997
30409,0.00043485
30410,0.000434739
30411,0.00043459
30412,0.000434473
30413,0.000434347
30414,0.000434224
30415,0.00043408
30416,0.000433948
30417,0.000433811
30418,0.000433661
30419,0.000433547
30420,0.000433432
30421,0.000433316
30422,0.000433168
30423,0.000433039
30424,0.000432895
30425,0.000432755
30426,0.000432616
30427,0.000432487
30428,0.000432378
30429,0.000432238
30430,0.000432093
30431,0.00043197
30432,0.000431858
30433,0.000431722
30434,0.000431605
30435,0.000431497
30436,0.000431382
30437,0.00043125
30438,0.000431111
30439,0.00043097
30440,0.000430841
30441,0.0004307
30442,0.00043056
30443,0.000430424
30444,0.000430307
30445,0.000430196
30446,0.000430066
30447,0.000429928
30448,0.00042979
30449,0.000429662
30450,0.000429519
30451,0.000429376
30452,0.000429241
30453,0.000429099
30454,0.000428976
30455,0.000428847
30456,0.000428712
30457,0.000428602
30458,0.000428457
30459,0.000428322
30460,0.000428182
30461,0.000428041
30462,0.000427894
30463,0.000427752
30464,0.000427625
30465,0.000427511
30466,0.000427369
30467,0.000427237
30468,0.000427099
30469,0.000426966
30470,0.000426841
30471,0.000426724
30472,0.0004266
30473,0.000426486
30474,0.000426344
30475,0.000426212
30476,0.000426095
30477,0.000425972
30478,0.000425851
30479,0.000425707
30480,0.000425567
30481,0.000425453
30482,0.000425314
30483,0.000425187
30484,0.000425043
30485,0.000424931
30486,0.000424787
30487,0.000424655
30488,0.00042454
30489,0.000424398
30490,0.000424281
30491,0.000424137
30492,0.000424
30493,0.000423884
30494,0.000423745
30495,0.000423629
30496,0.000423506
30497,0.000423372
30498,0.000423234
30499,0.000423123
30500,0.000423005
30501,0.000422889
30502,0.000422769
30503,0.000422635
30504,0.000422513
30505,0.000422404
30506,0.000422286
30507,0.000422157
30508,0.00042203
30509,0.0004219
30510,0.000421773
30511,0.000421653
30512,0.000421518
30513,0.0004214
30514,0.000421262
30515,0.000421128
30516,0.000421005
30517,0.00042087
30518,0.000420754
30519,0.000420624
30520,0.000420492
30521,0.000420365
30522,0.000420237
30523,0.000420116
30524,0.000419982
30525,0.000419861
30526,0.000419732
30527,0.000419623
30528,0.000419519
30529,0.000419397
30530,0.000419285
30531,0.000419169
30532,0.000419039
30533,0.000418916
30534,0.000418774
30535,0.000418632
30536,0.000418499
30537,0.000418386
30538,0.000418259
30539,0.000418145
30540,0.000418009
30541,0.000417905
30542,0.000417779
30543,0.000417655
30544,0.000417539
30545,0.000417421
30546,0.00041731
30547,0.000417177
30548,0.000417078
30549,0.000416956
30550,0.00041684
30551,0.000416708
30552,0.000416568
30553,0.000416432
30554,0.000416327
30555,0.000416197
30556,0.000416088
30557,0.000415958
30558,0.000415828
30559,0.000415719
30560,0.000415576
30561,0.000415437
30562,0.000415317
30563,0.000415188
30564,0.000415066
30565,0.000414948
30566,0.000414821
30567,0.000414713
30568,0.000414587
30569,0.000414482
30570,0.000414366
30571,0.000414249
30572,0.000414141
30573,0.000414006
30574,0.000413871
30575,0.000413752
30576,0.000413649
30577,0.000413509
30578,0.000413404
30579,0.000413295
30580,0.000413176
30581,0.00041306
30582,0.000412925
30583,0.00041281
30584,0.000412706
30585,0.000412569
30586,0.000412431
30587,0.00041232
30588,0.000412198
30589,0.00041207
30590,0.000411955
30591,0.000411838
30592,0.000411713
30593,0.000411582
30594,0.000411479
30595,0.00041134
30596,0.000411236
30597,0.00041111
30598,0.000411006
30599,0.000410881
30600,0.000410752
30601,0.000410636
30602,0.0004105
30603,0.000410368
30604,0.000410262
30605,0.000410132
30606,0.000410032
30607,0.000409922
30608,0.000409794
30609,0.000409688
30610,0.000409572
30611,0.000409434
30612,0.000409315
30613,0.000409207
30614,0.000409094
30615,0.000408973
30616,0.000408834
30617,0.000408726
30618,0.000408598
30619,0.000408477
30620,0.000408345
30621,0.000408208
30622,0.000408072
30623,0.000407961
30624,0.000407835
30625,0.000407698
30626,0.000407587
30627,0.000407459
30628,0.000407338
30629,0.000407225
30630,0.000407115
30631,0.000407005
30632,0.000406884
30633,0.000406779
30634,0.000406643
30635,0.000406517
30636,0.000406386
30637,0.000406284
30638,0.000406151
30639,0.000406034
30640,0.000405927
30641,0.000405821
30642,0.000405707
30643,0.000405584
30644,0.000405472
30645,0.000405346
30646,0.000405209
30647,0.000405098
30648,0.000404967
30649,0.000404843
30650,0.000404716
30651,0.000404592
30652,0.000404471
30653,0.000404348
30654,0.000404216
30655,0.00040411
30656,0.000403989
30657,0.000403887
30658,0.000403757
30659,0.00040362
30660,0.000403508
30661,0.000403372
30662,0.000403265
30663,0.000403137
30664,0.000403035
30665,0.000402932
30666,0.000402813
30667,0.000402682
30668,0.000402578
30669,0.000402466
30670,0.000402358
30671,0.000402249
30672,0.000402132
30673,0.00040201
30674,0.000401882
30675,0.000401756
30676,0.000401649
30677,0.000401521
30678,0.000401388
30679,0.000401253
30680,0.00040114
30681,0.00040102
30682,0.000400899
30683,0.000400769
30684,0.000400666
30685,0.000400552
30686,0.000400417
30687,0.000400295
30688,0.000400179
30689,0.000400053
30690,0.000399931
30691,0.000399805
30692,0.00039968
30693,0.000399552
30694,0.000399433
30695,0.000399306
30696,0.000399177
30697,0.000399042
30698,0.000398922
30699,0.00039879
30700,0.000398681
30701,0.000398558
30702,0.000398454
30703,0.00039833
30704,0.000398221
30705,0.00039809
30706,0.000397979
30707,0.000397865
30708,0.000397745
30709,0.000397639
30710,0.000397525
30711,0.000397394
30712,0.000397268
30713,0.000397136
30714,0.000397012
30715,0.000396882
30716,0.000396775
30717,0.000396652
30718,0.000396537
30719,0.000396415
30720,0.000396303
30721,0.00039617
30722,0.00039606
30723,0.000395926
30724,0.000395801
30725,0.000395673
30726,0.000395548
30727,0.000395431
30728,0.000395304
30729,0.000395197
30730,0.000395084
30731,0.00039495
30732,0.000394819
30733,0.000394701
30734,0.000394579
30735,0.000394474
30736,0.000394364
30737,0.000394232
30738,0.000394112
30739,0.000393983
30740,0.00039388
30741,0.000393748
30742,0.000393623
