step,error
13093,1.20143e-17
13094,1.19733e-17
13095,1.19352e-17
13096,1.18978e-17
13097,1.18583e-17
13098,1.18187e-17
13099,1.17783e-17
13100,1.17465e-17
13101,1.17103e-17
13102,1.16772e-17
13103,1.16394e-17
13104,1.16026e-17
13105,1.15683e-17
13106,1.15375e-17
13107,1.15036e-17
13108,1.14688e-17
13109,1.14342e-17
13110,1.1401e-17
13111,1.13687e-17
13112,1.13355e-17
13113,1.13033e-17
13114,1.1271e-17
13115,1.12363e-17
13116,1.12037e-17
13117,1.11692e-17
13118,1.11388e-17
13119,1.11035e-17
13120,1.10657e-17
13121,1.10276e-17
13122,1.09907e-17
13123,1.0956e-17
13124,1.09194e-17
13125,1.08835e-17
13126,1.08525e-17
13127,1.08196e-17
13128,1.07856e-17
13129,1.07561e-17
13130,1.07241e-17
13131,1.06901e-17
13132,1.06555e-17
13133,1.06212e-17
13134,1.05884e-17
13135,1.0557e-17
13136,1.0528e-17
13137,1.04961e-17
13138,1.04617e-17
13139,1.04286e-17
13140,1.04003e-17
13141,1.03714e-17
13142,1.03377e-17
13143,1.03065e-17
13144,1.02757e-17
13145,1.02471e-17
13146,1.02193e-17
13147,1.0187e-17
13148,1.01538e-17
13149,1.01255e-17
13150,1.00947e-17
13151,1.00623e-17
13152,1.00345e-17
13153,1.00052e-17
13154,9.97592e-18
13155,9.9491e-18
13156,9.92144e-18
13157,9.89094e-18
13158,9.86036e-18
13159,9.82792e-18
13160,9.79614e-18
13161,9.76947e-18
13162,9.73992e-18
13163,9.71053e-18
13164,9.67906e-18
13165,9.65239e-18
13166,9.62093e-18
13167,9.58838e-18
13168,9.55747e-18
13169,9.52642e-18
13170,9.49687e-18
13171,9.46618e-18
13172,9.434e-18
13173,9.4054e-18
13174,9.37881e-18
13175,9.35126e-18
13176,9.32216e-18
13177,9.29526e-18
13178,9.26927e-18
13179,9.24194e-18
13180,9.21428e-18
13181,9.1847e-18
13182,9.15889e-18
13183,9.13081e-18
13184,9.10532e-18
13185,9.07761e-18
13186,9.04916e-18
13187,9.02257e-18
13188,8.9973e-18
13189,8.97192e-18
13190,8.9467e-18
13191,8.91729e-18
13192,8.89127e-18
13193,8.86272e-18
13194,8.8362e-18
13195,8.81186e-18
13196,8.78309e-18
13197,8.75736e-18
13198,8.73369e-18
13199,8.70698e-18
13200,8.68312e-18
13201,8.6564e-18
13202,8.6309e-18
13203,8.60753e-18
13204,8.5841e-18
13205,8.55779e-18
13206,8.53198e-18
13207,8.50469e-18
13208,8.47601e-18
13209,8.44874e-18
13210,8.42508e-18
13211,8.40039e-18
13212,8.37534e-18
13213,8.35076e-18
13214,8.32848e-18
13215,8.3029e-18
13216,8.27493e-18
13217,8.24845e-18
13218,8.22638e-18
13219,8.20361e-18
13220,8.17682e-18
13221,8.15346e-18
13222,8.13118e-18
13223,8.10826e-18
13224,8.08644e-18
13225,8.06211e-18
13226,8.03843e-18
13227,8.01158e-18
13228,7.98453e-18
13229,7.96036e-18
13230,7.93579e-18
13231,7.91463e-18
13232,7.8931e-18
13233,7.86706e-18
13234,7.84562e-18
13235,7.82373e-18
13236,7.79974e-18
13237,7.7757e-18
13238,7.74956e-18
13239,7.72554e-18
13240,7.70345e-18
13241,7.68223e-18
13242,7.65696e-18
13243,7.63216e-18
13244,7.60871e-18
13245,7.58302e-18
13246,7.56048e-18
13247,7.53768e-18
13248,7.5141e-18
13249,7.49179e-18
13250,7.46826e-18
13251,7.44521e-18
13252,7.4217e-18
13253,7.39753e-18
13254,7.37312e-18
13255,7.34927e-18
13256,7.3278e-18
13257,7.30723e-18
13258,7.28436e-18
13259,7.26369e-18
13260,7.24106e-18
13261,7.2202e-18
13262,7.19974e-18
13263,7.17681e-18
13264,7.15616e-18
13265,7.13544e-18
13266,7.11161e-18
13267,7.08756e-18
13268,7.06338e-18
13269,7.03916e-18
13270,7.01782e-18
13271,6.99813e-18
13272,6.97912e-18
13273,6.95868e-18
13274,6.93557e-18
13275,6.91368e-18
13276,6.89322e-18
13277,6.87325e-18
13278,6.85434e-18
13279,6.8359e-18
13280,6.81439e-18
13281,6.79207e-18
13282,6.77068e-18
13283,6.75043e-18
13284,6.72951e-18
13285,6.70937e-18
13286,6.69071e-18
13287,6.66864e-18
13288,6.64737e-18
13289,6.62523e-18
13290,6.60652e-18
13291,6.5874e-18
13292,6.56906e-18
13293,6.54955e-18
13294,6.53153e-18
13295,6.51212e-18
13296,6.49101e-18
13297,6.47314e-18
13298,6.4543e-18
13299,6.43374e-18
13300,6.41631e-18
13301,6.39573e-18
13302,6.37399e-18
13303,6.3562e-18
13304,6.33817e-18
13305,6.31738e-18
13306,6.29663e-18
13307,6.27656e-18
13308,6.25863e-18
13309,6.23798e-18
13310,6.2178e-18
13311,6.20114e-18
13312,6.18163e-18
13313,6.16352e-18
13314,6.14509e-18
13315,6.12707e-18
13316,6.10725e-18
13317,6.08792e-18
13318,6.07012e-18
13319,6.05187e-18
13320,6.03342e-18
13321,6.01489e-18
13322,5.99512e-18
13323,5.97573e-18
13324,5.95965e-18
13325,5.94384e-18
13326,5.92723e-18
13327,5.90803e-18
13328,5.89176e-18
13329,5.87375e-18
13330,5.85541e-18
13331,5.83898e-18
13332,5.82165e-18
13333,5.80368e-18
13334,5.78667e-18
13335,5.76829e-18
13336,5.75064e-18
13337,5.73463e-18
13338,5.7178e-18
13339,5.6994e-18
13340,5.68373e-18
13341,5.66805e-18
13342,5.64988e-18
13343,5.63101e-18
13344,5.61367e-18
13345,5.59746e-18
13346,5.5815e-18
13347,5.56533e-18
13348,5.54677e-18
13349,5.52919e-18
13350,5.51089e-18
13351,5.49394e-18
13352,5.47848e-18
13353,5.46125e-18
13354,5.44565e-18
13355,5.4302e-18
13356,5.41309e-18
13357,5.39671e-18
13358,5.38181e-18
13359,5.36446e-18
13360,5.34977e-18
13361,5.3328e-18
13362,5.31837e-18
13363,5.30225e-18
13364,5.28664e-18
13365,5.27093e-18
13366,5.25572e-18
13367,5.23836e-18
13368,5.22184e-18
13369,5.20501e-18
13370,5.18821e-18
13371,5.1714e-18
13372,5.15398e-18
13373,5.13787e-18
13374,5.12172e-18
13375,5.10639e-18
13376,5.08952e-18
13377,5.07221e-18
13378,5.05538e-18
13379,5.03838e-18
13380,5.02262e-18
13381,5.00671e-18
13382,4.99181e-18
13383,4.97568e-18
13384,4.96086e-18
13385,4.94523e-18
13386,4.93179e-18
13387,4.91822e-18
13388,4.90454e-18
13389,4.89075e-18
13390,4.87771e-18
13391,4.8638e-18
13392,4.8508e-18
13393,4.83764e-18
13394,4.82199e-18
13395,4.80756e-18
13396,4.79291e-18
13397,4.7794e-18
13398,4.76549e-18
13399,4.75224e-18
13400,4.7365e-18
13401,4.72346e-18
13402,4.70798e-18
13403,4.69211e-18
13404,4.67695e-18
13405,4.66235e-18
13406,4.64869e-18
13407,4.63431e-18
13408,4.62013e-18
13409,4.60722e-18
13410,4.5934e-18
13411,4.58073e-18
13412,4.56592e-18
13413,4.55044e-18
13414,4.5348e-18
13415,4.52164e-18
13416,4.50759e-18
13417,4.49546e-18
13418,4.4822e-18
13419,4.46759e-18
13420,4.45472e-18
13421,4.4414e-18
13422,4.42907e-18
13423,4.41636e-18
13424,4.40286e-18
13425,4.39094e-18
13426,4.3771e-18
13427,4.36502e-18
13428,4.35255e-18
13429,4.34054e-18
13430,4.32808e-18
13431,4.31571e-18
13432,4.30341e-18
13433,4.29116e-18
13434,4.27914e-18
13435,4.26777e-18
13436,4.25402e-18
13437,4.24079e-18
13438,4.22751e-18
13439,4.21487e-18
13440,4.2013e-18
13441,4.18961e-18
13442,4.17682e-18
13443,4.16368e-18
13444,4.15224e-18
13445,4.13968e-18
13446,4.12575e-18
13447,4.11218e-18
13448,4.09924e-18
13449,4.08698e-18
13450,4.07425e-18
13451,4.06062e-18
13452,4.04678e-18
13453,4.03331e-18
13454,4.02177e-18
13455,4.00963e-18
13456,3.99637e-18
13457,3.98565e-18
13458,3.97333e-18
13459,3.96215e-18
13460,3.9511e-18
13461,3.94058e-18
13462,3.92881e-18
13463,3.91699e-18
13464,3.90573e-18
13465,3.89336e-18
13466,3.88151e-18
13467,3.87064e-18
13468,3.85947e-18
13469,3.8488e-18
13470,3.83691e-18
13471,3.82633e-18
13472,3.81533e-18
13473,3.8045e-18
13474,3.79228e-18
13475,3.78085e-18
13476,3.76852e-18
13477,3.75613e-18
13478,3.7454e-18
13479,3.73424e-18
13480,3.72363e-18
13481,3.71143e-18
13482,3.7004e-18
13483,3.69002e-18
13484,3.67838e-18
13485,3.66674e-18
13486,3.65491e-18
13487,3.64336e-18
13488,3.6317e-18
13489,3.62083e-18
13490,3.60894e-18
13491,3.59672e-18
13492,3.5858e-18
13493,3.57522e-18
13494,3.56464e-18
13495,3.5532e-18
13496,3.54332e-18
13497,3.53166e-18
13498,3.5223e-18
13499,3.5118e-18
13500,3.50217e-18
13501,3.49135e-18
13502,3.48036e-18
13503,3.46989e-18
13504,3.45834e-18
13505,3.44778e-18
13506,3.43625e-18
13507,3.42496e-18
13508,3.41501e-18
13509,3.40545e-18
13510,3.39579e-18
13511,3.38542e-18
13512,3.37611e-18
13513,3.36562e-18
13514,3.35465e-18
13515,3.34342e-18
13516,3.33355e-18
13517,3.32334e-18
13518,3.31319e-18
13519,3.30414e-18
13520,3.29532e-18
13521,3.28566e-18
13522,3.27684e-18
13523,3.26709e-18
13524,3.25642e-18
13525,3.24655e-18
13526,3.23723e-18
13527,3.22857e-18
13528,3.21908e-18
13529,3.20986e-18
13530,3.20011e-18
13531,3.19027e-18
13532,3.17951e-18
13533,3.17046e-18
13534,3.16192e-18
13535,3.15165e-18
13536,3.14146e-18
13537,3.13309e-18
13538,3.12334e-18
13539,3.11489e-18
13540,3.10615e-18
13541,3.09791e-18
13542,3.08837e-18
13543,3.07932e-18
13544,3.06963e-18
13545,3.06034e-18
13546,3.05162e-18
13547,3.04335e-18
13548,3.03511e-18
13549,3.02544e-18
13550,3.01695e-18
13551,3.00871e-18
13552,3.00019e-18
13553,2.99172e-18
13554,2.9825e-18
13555,2.97428e-18
13556,2.96493e-18
13557,2.95496e-18
13558,2.94669e-18
13559,2.93847e-18
13560,2.93018e-18
13561,2.92093e-18
13562,2.91142e-18
13563,2.90316e-18
13564,2.89547e-18
13565,2.8862e-18
13566,2.87817e-18
13567,2.8691e-18
13568,2.85957e-18
13569,2.84993e-18
13570,2.84044e-18
13571,2.83262e-18
13572,2.8234e-18
13573,2.81477e-18
13574,2.80625e-18
13575,2.79754e-18
13576,2.79006e-18
13577,2.78126e-18
13578,2.77236e-18
13579,2.76476e-18
13580,2.75629e-18
13581,2.7471e-18
13582,2.73927e-18
13583,2.73031e-18
13584,2.72266e-18
13585,2.71381e-18
13586,2.7065e-18
13587,2.69767e-18
13588,2.68873e-18
13589,2.68108e-18
13590,2.67368e-18
13591,2.6664e-18
13592,2.65934e-18
13593,2.65066e-18
13594,2.64289e-18
13595,2.63588e-18
13596,2.62749e-18
13597,2.61945e-18
13598,2.61103e-18
13599,2.60264e-18
13600,2.59485e-18
13601,2.58683e-18
13602,2.57831e-18
13603,2.57073e-18
13604,2.56366e-18
13605,2.55622e-18
13606,2.54945e-18
13607,2.5424e-18
13608,2.53536e-18
13609,2.52741e-18
13610,2.52014e-18
13611,2.51203e-18
13612,2.50409e-18
13613,2.49639e-18
13614,2.48842e-18
13615,2.48018e-18
13616,2.47269e-18
13617,2.46471e-18
13618,2.45662e-18
13619,2.44949e-18
13620,2.44292e-18
13621,2.43489e-18
13622,2.42761e-18
13623,2.42107e-18
13624,2.41317e-18
13625,2.40526e-18
13626,2.39875e-18
13627,2.39115e-18
13628,2.3842e-18
13629,2.37647e-18
13630,2.36918e-18
13631,2.36152e-18
13632,2.3544e-18
13633,2.34747e-18
13634,2.34098e-18
13635,2.33381e-18
13636,2.32625e-18
13637,2.31979e-18
13638,2.3124e-18
13639,2.30628e-18
13640,2.29885e-18
13641,2.29255e-18
13642,2.28524e-18
13643,2.27818e-18
13644,2.27099e-18
13645,2.26401e-18
13646,2.25727e-18
13647,2.25104e-18
13648,2.24453e-18
13649,2.23817e-18
13650,2.23151e-18
13651,2.22492e-18
13652,2.21862e-18
13653,2.21136e-18
13654,2.20465e-18
13655,2.19845e-18
13656,2.19156e-18
13657,2.18481e-18
13658,2.17897e-18
13659,2.17311e-18
13660,2.16676e-18
13661,2.16014e-18
13662,2.15306e-18
13663,2.14582e-18
13664,2.13842e-18
13665,2.1327e-18
13666,2.12632e-18
13667,2.11947e-18
13668,2.11352e-18
13669,2.10743e-18
13670,2.10068e-18
13671,2.09494e-18
13672,2.08875e-18
13673,2.08228e-18
13674,2.0757e-18
13675,2.06995e-18
13676,2.0642e-18
13677,2.05853e-18
13678,2.05266e-18
13679,2.04641e-18
13680,2.04037e-18
13681,2.03381e-18
13682,2.02841e-18
13683,2.02216e-18
13684,2.01572e-18
13685,2.00961e-18
13686,2.00295e-18
13687,1.99693e-18
13688,1.99152e-18
13689,1.98502e-18
13690,1.97896e-18
13691,1.97296e-18
13692,1.96699e-18
13693,1.96122e-18
13694,1.95544e-18
13695,1.94953e-18
13696,1.94377e-18
13697,1.93729e-18
13698,1.93164e-18
13699,1.92567e-18
13700,1.92012e-18
13701,1.91485e-18
13702,1.90883e-18
13703,1.90264e-18
13704,1.89646e-18
13705,1.89077e-18
13706,1.88447e-18
13707,1.878e-18
13708,1.8721e-18
13709,1.86676e-18
13710,1.8611e-18
13711,1.85614e-18
13712,1.85114e-18
13713,1.84555e-18
13714,1.83971e-18
13715,1.83372e-18
13716,1.82874e-18
13717,1.82315e-18
13718,1.81799e-18
13719,1.81296e-18
13720,1.80746e-18
13721,1.80165e-18
13722,1.7959e-18
13723,1.791e-18
13724,1.78605e-18
13725,1.78116e-18
13726,1.7757e-18
13727,1.77021e-18
13728,1.76538e-18
13729,1.75958e-18
13730,1.75459e-18
13731,1.74943e-18
13732,1.74465e-18
13733,1.74003e-18
13734,1.73518e-18
13735,1.72953e-18
13736,1.72434e-18
13737,1.71956e-18
13738,1.71399e-18
13739,1.70937e-18
13740,1.70435e-18
13741,1.69928e-18
13742,1.69468e-18
13743,1.68961e-18
13744,1.68509e-18
13745,1.67976e-18
13746,1.67489e-18
13747,1.6703e-18
13748,1.6654e-18
13749,1.6603e-18
13750,1.65553e-18
13751,1.65112e-18
13752,1.64635e-18
13753,1.64198e-18
13754,1.63749e-18
13755,1.63256e-18
13756,1.62805e-18
13757,1.6229e-18
13758,1.61841e-18
13759,1.61384e-18
13760,1.60873e-18
13761,1.60397e-18
13762,1.59893e-18
13763,1.59362e-18
13764,1.58888e-18
13765,1.58362e-18
13766,1.57842e-18
13767,1.57317e-18
13768,1.56886e-18
13769,1.56399e-18
13770,1.55877e-18
13771,1.55394e-18
13772,1.54964e-18
13773,1.54551e-18
13774,1.54132e-18
13775,1.53704e-18
13776,1.53212e-18
13777,1.52755e-18
13778,1.52314e-18
13779,1.51882e-18
13780,1.51476e-18
13781,1.51013e-18
13782,1.5058e-18
13783,1.50138e-18
13784,1.4967e-18
13785,1.49225e-18
13786,1.48726e-18
13787,1.48234e-18
13788,1.47815e-18
13789,1.47409e-18
13790,1.4701e-18
13791,1.46526e-18
13792,1.46073e-18
13793,1.456e-18
13794,1.45114e-18
13795,1.44617e-18
13796,1.44147e-18
13797,1.43688e-18
13798,1.43215e-18
13799,1.42739e-18
13800,1.42317e-18
13801,1.41861e-18
13802,1.41441e-18
13803,1.4101e-18
13804,1.40553e-18
13805,1.40125e-18
13806,1.39676e-18
13807,1.39236e-18
13808,1.38767e-18
13809,1.38389e-18
13810,1.37938e-18
13811,1.37466e-18
13812,1.37017e-18
13813,1.36629e-18
13814,1.36229e-18
13815,1.35828e-18
13816,1.35403e-18
13817,1.35004e-18
13818,1.34624e-18
13819,1.34184e-18
13820,1.33772e-18
13821,1.33383e-18
13822,1.32946e-18
13823,1.32583e-18
13824,1.32219e-18
13825,1.31799e-18
13826,1.31442e-18
13827,1.31018e-18
13828,1.30621e-18
13829,1.30187e-18
13830,1.29765e-18
13831,1.29332e-18
13832,1.28915e-18
13833,1.28558e-18
13834,1.28179e-18
13835,1.27791e-18
13836,1.2739e-18
13837,1.27031e-18
13838,1.26679e-18
13839,1.2629e-18
13840,1.25925e-18
13841,1.25581e-18
13842,1.25196e-18
13843,1.24857e-18
13844,1.24498e-18
13845,1.24163e-18
13846,1.23794e-18
13847,1.23462e-18
13848,1.23098e-18
13849,1.22707e-18
13850,1.22292e-18
13851,1.21966e-18
13852,1.21636e-18
13853,1.21245e-18
13854,1.20911e-18
13855,1.20571e-18
13856,1.20196e-18
13857,1.19859e-18
13858,1.19529e-18
13859,1.19198e-18
13860,1.18871e-18
13861,1.18486e-18
13862,1.18165e-18
13863,1.17785e-18
13864,1.17467e-18
13865,1.17116e-18
13866,1.16771e-18
13867,1.164e-18
13868,1.16024e-18
13869,1.15663e-18
13870,1.15323e-18
13871,1.15009e-18
13872,1.14651e-18
13873,1.14344e-18
13874,1.14027e-18
13875,1.13719e-18
13876,1.1341e-18
13877,1.13058e-18
13878,1.12748e-18
13879,1.12406e-18
13880,1.12071e-18
13881,1.11766e-18
13882,1.11426e-18
13883,1.11086e-18
13884,1.10712e-18
13885,1.10351e-18
13886,1.09989e-18
13887,1.0964e-18
13888,1.09268e-18
13889,1.08892e-18
13890,1.08527e-18
13891,1.08228e-18
13892,1.07879e-18
13893,1.07515e-18
13894,1.0723e-18
13895,1.06881e-18
13896,1.06558e-18
13897,1.06243e-18
13898,1.05909e-18
13899,1.05608e-18
13900,1.05327e-18
13901,1.05041e-18
13902,1.04738e-18
13903,1.04406e-18
13904,1.04117e-18
13905,1.03804e-18
13906,1.03466e-18
13907,1.03169e-18
13908,1.02879e-18
13909,1.02538e-18
13910,1.02195e-18
13911,1.01867e-18
13912,1.01591e-18
13913,1.01289e-18
13914,1.01002e-18
13915,1.00729e-18
13916,1.00446e-18
13917,1.00174e-18
13918,9.98605e-19
13919,9.9579e-19
13920,9.93107e-19
13921,9.90087e-19
13922,9.87202e-19
13923,9.83932e-19
13924,9.80889e-19
13925,9.78017e-19
13926,9.74807e-19
13927,9.72186e-19
13928,9.69107e-19
13929,9.66091e-19
13930,9.63304e-19
13931,9.60197e-19
13932,9.57115e-19
13933,9.54076e-19
13934,9.5112e-19
13935,9.47971e-19
13936,9.45279e-19
13937,9.42495e-19
13938,9.3988e-19
13939,9.37082e-19
13940,9.34317e-19
13941,9.31802e-19
13942,9.29213e-19
13943,9.26432e-19
13944,9.23604e-19
13945,9.20836e-19
13946,9.18001e-19
13947,9.15014e-19
13948,9.12182e-19
13949,9.09525e-19
13950,9.07082e-19
13951,9.04302e-19
13952,9.0126e-19
13953,8.98562e-19
13954,8.95792e-19
13955,8.93061e-19
13956,8.90166e-19
13957,8.8745e-19
13958,8.8471e-19
13959,8.81958e-19
13960,8.79532e-19
13961,8.76667e-19
13962,8.74025e-19
13963,8.71161e-19
13964,8.6843e-19
13965,8.66088e-19
13966,8.63364e-19
13967,8.60512e-19
13968,8.57885e-19
13969,8.55012e-19
13970,8.52492e-19
13971,8.49667e-19
13972,8.47398e-19
13973,8.44838e-19
13974,8.42314e-19
13975,8.39723e-19
13976,8.37456e-19
13977,8.35197e-19
13978,8.32756e-19
13979,8.30172e-19
13980,8.277e-19
13981,8.2522e-19
13982,8.22853e-19
13983,8.20433e-19
13984,8.17726e-19
13985,8.14964e-19
13986,8.12161e-19
13987,8.0951e-19
13988,8.07083e-19
13989,8.04606e-19
13990,8.02251e-19
13991,7.99793e-19
13992,7.9737e-19
13993,7.94763e-19
13994,7.92365e-19
13995,7.90182e-19
13996,7.87605e-19
13997,7.85366e-19
13998,7.83273e-19
13999,7.80975e-19
14000,7.7879e-19
14001,7.76516e-19
14002,7.74242e-19
14003,7.72056e-19
14004,7.70013e-19
14005,7.67545e-19
14006,7.65006e-19
14007,7.62933e-19
14008,7.60434e-19
14009,7.58245e-19
14010,7.55852e-19
14011,7.53611e-19
14012,7.51192e-19
14013,7.49172e-19
14014,7.46776e-19
14015,7.44384e-19
14016,7.4185e-19
14017,7.39376e-19
14018,7.37135e-19
14019,7.34947e-19
14020,7.32773e-19
14021,7.30382e-19
14022,7.28425e-19
14023,7.26044e-19
14024,7.23705e-19
14025,7.21497e-19
14026,7.19521e-19
14027,7.17299e-19
14028,7.14986e-19
14029,7.13004e-19
14030,7.11054e-19
14031,7.09171e-19
14032,7.07035e-19
14033,7.04886e-19
14034,7.02885e-19
14035,7.00744e-19
14036,6.98667e-19
14037,6.96753e-19
14038,6.94601e-19
14039,6.92551e-19
14040,6.90506e-19
14041,6.88472e-19
14042,6.86241e-19
14043,6.843e-19
14044,6.82264e-19
14045,6.80115e-19
14046,6.77817e-19
14047,6.75759e-19
14048,6.73696e-19
14049,6.71688e-19
14050,6.69464e-19
14051,6.6769e-19
14052,6.65782e-19
14053,6.63572e-19
14054,6.61297e-19
14055,6.59504e-19
14056,6.57539e-19
14057,6.55745e-19
14058,6.53683e-19
14059,6.51804e-19
14060,6.49951e-19
14061,6.4783e-19
14062,6.45956e-19
14063,6.43855e-19
14064,6.41921e-19
14065,6.3995e-19
14066,6.38035e-19
14067,6.35933e-19
14068,6.33884e-19
14069,6.3213e-19
14070,6.30323e-19
14071,6.28581e-19
14072,6.26673e-19
14073,6.24936e-19
14074,6.2311e-19
14075,6.21424e-19
14076,6.19423e-19
14077,6.17595e-19
14078,6.1571e-19
14079,6.13875e-19
14080,6.11874e-19
14081,6.10008e-19
14082,6.08184e-19
14083,6.06486e-19
14084,6.04675e-19
14085,6.02876e-19
14086,6.01155e-19
14087,5.99552e-19
14088,5.97741e-19
14089,5.96132e-19
14090,5.94423e-19
14091,5.92489e-19
14092,5.90468e-19
14093,5.88583e-19
14094,5.86678e-19
14095,5.84921e-19
14096,5.83262e-19
14097,5.8162e-19
14098,5.7994e-19
14099,5.78403e-19
14100,5.7672e-19
14101,5.74915e-19
14102,5.73313e-19
14103,5.7179e-19
14104,5.69959e-19
14105,5.68181e-19
14106,5.6663e-19
14107,5.64844e-19
14108,5.63341e-19
14109,5.616e-19
14110,5.60014e-19
14111,5.58195e-19
14112,5.5662e-19
14113,5.54876e-19
14114,5.53364e-19
14115,5.51632e-19
14116,5.50092e-19
14117,5.48486e-19
14118,5.46734e-19
14119,5.44955e-19
14120,5.43306e-19
14121,5.41815e-19
14122,5.40135e-19
14123,5.38516e-19
14124,5.36775e-19
14125,5.35158e-19
14126,5.33381e-19
14127,5.31929e-19
14128,5.30267e-19
14129,5.28743e-19
14130,5.27303e-19
14131,5.25853e-19
14132,5.24458e-19
14133,5.22967e-19
14134,5.21516e-19
14135,5.19824e-19
14136,5.18069e-19
14137,5.16565e-19
14138,5.14952e-19
14139,5.13216e-19
14140,5.11846e-19
14141,5.10184e-19
14142,5.08489e-19
14143,5.07035e-19
14144,5.0546e-19
14145,5.04127e-19
14146,5.02788e-19
14147,5.01177e-19
14148,4.99693e-19
14149,4.98081e-19
14150,4.96498e-19
14151,4.94842e-19
14152,4.93148e-19
14153,4.91686e-19
14154,4.90247e-19
14155,4.88676e-19
14156,4.87055e-19
14157,4.85634e-19
14158,4.84042e-19
14159,4.82525e-19
14160,4.81009e-19
14161,4.79725e-19
14162,4.78212e-19
14163,4.767e-19
14164,4.7531e-19
14165,4.74052e-19
14166,4.72619e-19
14167,4.71264e-19
14168,4.6991e-19
14169,4.68571e-19
14170,4.6724e-19
14171,4.65885e-19
14172,4.64572e-19
14173,4.6329e-19
14174,4.61864e-19
14175,4.60323e-19
14176,4.59041e-19
14177,4.57616e-19
14178,4.56123e-19
14179,4.54703e-19
14180,4.53323e-19
14181,4.5195e-19
14182,4.50584e-19
14183,4.49229e-19
14184,4.47739e-19
14185,4.46224e-19
14186,4.44929e-19
14187,4.43499e-19
14188,4.42229e-19
14189,4.40989e-19
14190,4.39688e-19
14191,4.38228e-19
14192,4.36971e-19
14193,4.35736e-19
14194,4.34391e-19
14195,4.33033e-19
14196,4.31796e-19
14197,4.30576e-19
14198,4.29154e-19
14199,4.27805e-19
14200,4.26488e-19
14201,4.25273e-19
14202,4.24143e-19
14203,4.22796e-19
14204,4.21529e-19
14205,4.20205e-19
14206,4.18845e-19
14207,4.17524e-19
14208,4.16296e-19
14209,4.15011e-19
14210,4.13831e-19
14211,4.12475e-19
14212,4.11328e-19
14213,4.10021e-19
14214,4.08798e-19
14215,4.07682e-19
14216,4.06406e-19
14217,4.05095e-19
14218,4.03725e-19
14219,4.02643e-19
14220,4.01572e-19
14221,4.00404e-19
14222,3.99341e-19
14223,3.98205e-19
14224,3.96962e-19
14225,3.95709e-19
14226,3.94667e-19
14227,3.93625e-19
14228,3.92344e-19
14229,3.91008e-19
14230,3.89769e-19
14231,3.88574e-19
14232,3.87471e-19
14233,3.86268e-19
14234,3.8513e-19
14235,3.83909e-19
14236,3.82782e-19
14237,3.81714e-19
14238,3.80599e-19
14239,3.79382e-19
14240,3.78131e-19
14241,3.76921e-19
14242,3.75712e-19
14243,3.74707e-19
14244,3.73592e-19
14245,3.72553e-19
14246,3.71525e-19
14247,3.70474e-19
14248,3.69499e-19
14249,3.68489e-19
14250,3.67434e-19
14251,3.66456e-19
14252,3.65352e-19
14253,3.64289e-19
14254,3.63233e-19
14255,3.62199e-19
14256,3.61225e-19
14257,3.60184e-19
14258,3.59156e-19
14259,3.58195e-19
14260,3.57166e-19
14261,3.55984e-19
14262,3.54868e-19
14263,3.53757e-19
14264,3.52647e-19
14265,3.51704e-19
14266,3.50682e-19
14267,3.49742e-19
14268,3.48758e-19
14269,3.47638e-19
14270,3.46487e-19
14271,3.45533e-19
14272,3.44493e-19
14273,3.43429e-19
14274,3.42472e-19
14275,3.41546e-19
14276,3.4046e-19
14277,3.39459e-19
14278,3.38469e-19
14279,3.37377e-19
14280,3.36342e-19
14281,3.35269e-19
14282,3.34156e-19
14283,3.33234e-19
14284,3.32326e-19
14285,3.3139e-19
14286,3.30413e-19
14287,3.29489e-19
14288,3.28474e-19
14289,3.27417e-19
14290,3.26479e-19
14291,3.2561e-19
14292,3.24591e-19
14293,3.23509e-19
14294,3.22474e-19
14295,3.21512e-19
14296,3.20667e-19
14297,3.19796e-19
14298,3.18844e-19
14299,3.1794e-19
14300,3.16889e-19
14301,3.15951e-19
14302,3.15021e-19
14303,3.14065e-19
14304,3.13227e-19
14305,3.12273e-19
14306,3.11295e-19
14307,3.10266e-19
14308,3.09436e-19
14309,3.08603e-19
14310,3.07642e-19
14311,3.0669e-19
14312,3.05688e-19
14313,3.04728e-19
14314,3.03746e-19
14315,3.02946e-19
14316,3.0197e-19
14317,3.01115e-19
14318,3.00274e-19
14319,2.99362e-19
14320,2.98562e-19
14321,2.97673e-19
14322,2.96751e-19
14323,2.95785e-19
14324,2.94895e-19
14325,2.94041e-19
14326,2.93206e-19
14327,2.92338e-19
14328,2.91464e-19
14329,2.90523e-19
14330,2.89584e-19
14331,2.88709e-19
14332,2.87897e-19
14333,2.87098e-19
14334,2.86327e-19
14335,2.85518e-19
14336,2.84599e-19
14337,2.83681e-19
14338,2.8289e-19
14339,2.81969e-19
14340,2.81037e-19
14341,2.80084e-19
14342,2.79219e-19
14343,2.78336e-19
14344,2.77473e-19
14345,2.76672e-19
14346,2.75805e-19
14347,2.74964e-19
14348,2.74118e-19
14349,2.732e-19
14350,2.72445e-19
14351,2.71607e-19
14352,2.70789e-19
14353,2.69915e-19
14354,2.69097e-19
14355,2.68388e-19
14356,2.67648e-19
14357,2.668e-19
14358,2.65998e-19
14359,2.65161e-19
14360,2.64333e-19
14361,2.63584e-19
14362,2.6285e-19
14363,2.61999e-19
14364,2.6121e-19
14365,2.60464e-19
